qstamp,tstamp,measure,beat,Principal Violin,Flute 1,Flute 2,Violin 1,Violin 2,Viola,Violoncello,Violone,Continuo
623.5,162.6522,156,2.75,G4,G5,B4,D5,B4,G4,r,r,r
624.0,162.7826,157,1.0,E4,G5,B4,G5,B4,E4,r,r,r
624.5,162.913,157,1.25,E5,G5,B4,G5,B4,E4,r,r,r
625.0,163.0435,157,1.5,B4,G5,B4,B5,E5,G4,r,r,r
625.5,163.1739,157,1.75,G4,G5,B4,B5,E5,G4,r,r,r
626.0,163.3043,157,2.0,E4,G5,B4,G5,B4,E4,r,r,r
626.5,163.4348,157,2.25,B4,G5,B4,G5,B4,E4,r,r,r
627.0,163.5652,157,2.5,G4,G5,B4,E5,B4,G4,r,r,r
627.5,163.6957,157,2.75,E4,G5,B4,E5,B4,G4,r,r,r
628.0,163.8261,158,1.0,C#4,G5,A4,A5,E5,C#4,r,r,r
628.5,163.9565,158,1.25,A4,G5,A4,A5,E5,C#4,r,r,r
629.0,164.087,158,1.5,E4,E5,C#5,E5,C#5,A4,A2,A1,A2
629.5,164.2174,158,1.75,C#4,F#5,D5,E5,C#5,A4,A2,A1,A2
630.0,164.3478,158,2.0,A3,G5,E5,A4,C#5,E4,G2,G1,G2
631.0,164.6087,158,2.5,A5,F#5,D5,C#5,A4,E4,A2,A1,A2
631.5,164.7391,158,2.75,A5,E5,C#5,C#5,A4,E4,A2,A1,A2
632.0,164.8696,159,1.0,F#5,F#5,B4,B4,A4,D4,D2,D1,D2
632.5,165.0,159,1.25,F#5,D5,B4,B4,A4,D4,D2,D1,D2
633.0,165.1304,159,1.5,D5,E5,B4,B4,A4,D4,D3,D1,D2
633.5,165.2609,159,1.75,D5,F#5,B4,B4,A4,D4,D3,D1,D2
634.0,165.3913,159,2.0,r,G5,r,r,r,D4,E3,r,r
634.5,165.5217,159,2.25,r,G5,G4,r,r,D4,E3,r,E3
635.0,165.6522,159,2.5,r,G5,A4,r,r,r,G2,r,F#3
635.5,165.7826,159,2.75,r,G5,B4,r,r,r,G2,r,G3
636.0,165.913,160,1.0,r,G5,C5,r,r,r,A2,r,A3
636.5,166.0435,160,1.25,r,E5,C5,r,r,r,A2,r,B3
637.0,166.1739,160,1.5,r,F#5,C5,r,r,r,E3,r,A3
637.5,166.3043,160,1.75,r,G5,C5,r,r,r,E3,r,G3
638.0,166.4348,160,2.0,r,A5,C5,r,r,r,F#3,r,F#3
638.5,166.5652,160,2.25,r,A5,A4,r,r,r,F#3,r,F#3
639.0,166.6957,160,2.5,r,G5,B4,r,r,r,A2,r,G3
639.5,166.8261,160,2.75,r,F#5,C5,r,r,r,A2,r,A3
640.0,166.9565,161,1.0,r,G5,D5,r,r,r,B2,r,B3
640.5,167.087,161,1.25,r,G5,D5,r,r,r,B2,r,A3
641.0,167.2174,161,1.5,r,D5,C5,r,r,r,G2,r,G3
641.5,167.3478,161,1.75,r,D5,B4,r,r,r,G2,r,F#3
642.0,167.4783,161,2.0,r,E5,C5,r,r,r,C3,r,E3
642.5,167.6087,161,2.25,r,E5,C5,r,r,r,C3,r,D3
643.0,167.7391,161,2.5,r,B4,G5,r,r,r,E3,r,C3
643.5,167.8696,161,2.75,r,B4,G5,r,r,r,E3,r,B2
644.0,168.0,162,1.0,r,C5,A5,r,r,r,A2,r,A2
644.5,168.1304,162,1.25,r,A4,A5,r,r,r,A2,r,G3
645.0,168.2609,162,1.5,r,B4,E5,r,r,r,A3,r,F#3
645.5,168.3913,162,1.75,r,C5,E5,r,r,r,A3,r,E3
646.0,168.5217,162,2.0,r,D5,F#5,r,r,r,D4,r,D3
646.5,168.6522,162,2.25,r,C5,D5,r,r,r,D4,r,C3
647.0,168.7826,162,2.5,r,B4,E5,r,r,r,D3,r,B2
647.5,168.913,162,2.75,r,A4,F#5,r,r,r,D3,r,A2
648.0,169.0435,163,1.0,r,B4,G5,r,r,r,G2,r,G2
648.5,169.1739,163,1.25,r,G5,F5,r,r,r,D4,r,G2
649.0,169.3043,163,1.5,r,A5,E5,r,r,r,C4,r,G2
649.5,169.4348,163,1.75,r,B5,D5,r,r,r,B3,r,G2
650.0,169.5652,163,2.0,r,C6,E5,r,r,r,A3,r,r
650.5,169.6957,163,2.25,r,C6,C5,r,r,r,A3,r,A3
651.0,169.8261,163,2.5,r,C6,D5,r,r,r,C3,r,B3
651.5,169.9565,163,2.75,r,C6,E5,r,r,r,C3,r,C4
652.0,170.087,164,1.0,r,C6,F5,r,r,r,D3,r,D4
652.5,170.2174,164,1.25,r,A5,F5,r,r,r,D3,r,E4
653.0,170.3478,164,1.5,r,B5,F5,r,r,r,A3,r,D4
653.5,170.4783,164,1.75,r,C6,F5,r,r,r,A3,r,C4
654.0,170.6087,164,2.0,r,D6,F5,r,r,r,B3,r,B3
654.5,170.7391,164,2.25,r,D6,D5,r,r,r,B3,r,B3
655.0,170.8696,164,2.5,r,C6,E5,r,r,r,D3,r,C4
655.5,171.0,164,2.75,r,B5,F5,r,r,r,D3,r,D4
656.0,171.1304,165,1.0,r,C6,G5,r,r,r,E3,r,E4
656.5,171.2609,165,1.25,r,C6,G5,r,r,r,E3,r,D4
657.0,171.3913,165,1.5,r,G5,F5,r,r,r,C3,r,C4
657.5,171.5217,165,1.75,r,G5,E5,r,r,r,C3,r,B3
658.0,171.6522,165,2.0,r,A5,F5,r,r,r,F3,r,A3
658.5,171.7826,165,2.25,r,A5,F5,r,r,r,F3,r,G3
659.0,171.913,165,2.5,r,E5,C5,r,r,r,A3,r,F3
659.5,172.0435,165,2.75,r,E5,C5,r,r,r,A3,r,E3
660.0,172.1739,166,1.0,r,F5,D5,r,r,r,D3,r,D3
660.5,172.3043,166,1.25,r,D5,D5,r,r,r,D3,r,C4
661.0,172.4348,166,1.5,r,E5,A4,r,r,r,D2,r,B3
661.5,172.5652,166,1.75,r,F5,A4,r,r,r,D2,r,A3
662.0,172.6957,166,2.0,r,G5,B4,r,r,r,G2,r,G3
662.5,172.8261,166,2.25,r,A5,G4,r,r,r,F2,r,F3
663.0,172.9565,166,2.5,r,G5,A4,r,r,r,G2,r,E3
663.5,173.087,166,2.75,r,F5,B4,r,r,r,G2,r,D3
664.0,173.2174,167,1.0,r,E5,C5,r,r,r,C3,r,C3
664.5,173.3478,167,1.25,r,G5,E5,r,r,r,C3,r,C3
665.0,173.4783,167,1.5,r,F5,D5,r,r,r,C3,r,C3
665.5,173.6087,167,1.75,r,E5,C5,r,r,r,C3,r,C3
666.0,173.7391,167,2.0,r,D5,B4,r,r,r,G3,r,G3
666.5,173.8696,167,2.25,r,F5,D5,r,r,r,G3,r,G3
667.0,174.0,167,2.5,r,E5,C5,r,r,r,G3,r,G3
667.5,174.1304,167,2.75,r,D5,B4,r,r,r,G3,r,G3
668.0,174.2609,168,1.0,r,C5,A4,r,r,r,G3,r,G3
668.5,174.3913,168,1.25,r,B4,A4,r,r,r,G3,r,G3
669.0,174.5217,168,1.5,r,A4,D5,r,r,r,F#3,r,F#3
669.5,174.6522,168,1.75,r,B4,E5,r,r,r,G3,r,G3
670.0,174.7826,168,2.0,r,C5,F#5,r,r,r,A3,r,A3
670.5,174.913,168,2.25,r,B4,G5,r,r,r,A3,r,A3
671.0,175.0435,168,2.5,r,C5,A5,r,r,r,G3,r,G3
671.5,175.1739,168,2.75,r,A4,A5,r,r,r,F#3,r,F#3
672.0,175.3043,169,1.0,r,B4,A5,r,r,r,G3,r,G3
672.5,175.4348,169,1.25,r,B4,G5,r,r,r,G3,r,G3
673.0,175.5652,169,1.5,r,B4,A5,r,r,r,D3,r,D3
673.5,175.6957,169,1.75,r,B4,F#5,r,r,r,D3,r,D3
674.0,175.8261,169,2.0,r,B4,G5,r,r,r,E3,r,E3
674.5,175.9565,169,2.25,r,C5,G5,r,r,r,E3,r,E3
675.0,176.087,169,2.5,r,D5,G5,r,r,r,B2,r,B2
675.5,176.2174,169,2.75,r,E5,G5,r,r,r,B2,r,B2
676.0,176.3478,170,1.0,r,A4,G5,r,r,r,C#3,r,C#3
676.5,176.4783,170,1.25,r,A4,F5,r,r,r,C#3,r,C#3
677.0,176.6087,170,1.5,r,A4,G5,r,r,r,B2,r,B2
677.5,176.7391,170,1.75,r,A4,E5,r,r,r,C#3,r,C#3
678.0,176.8696,170,2.0,r,A4,F5,r,r,r,D3,r,D3
678.5,177.0,170,2.25,r,B4,F5,r,r,r,D3,r,D3
679.0,177.1304,170,2.5,r,C5,F5,r,r,r,A2,r,A2
679.5,177.2609,170,2.75,r,D5,F5,r,r,r,A2,r,A2
680.0,177.3913,171,1.0,r,G4,F5,r,r,r,B2,r,B2
680.5,177.5217,171,1.25,r,G4,E5,r,r,r,B2,r,B2
681.0,177.6522,171,1.5,r,G4,F5,r,r,r,G2,r,G2
681.5,177.7826,171,1.75,r,G4,D5,r,r,r,G2,r,G2
682.0,177.913,171,2.0,r,G5,E5,r,r,r,C3,r,C3
682.5,178.0435,171,2.25,r,G5,D5,r,r,r,C3,r,C3
683.0,178.1739,171,2.5,r,G5,C5,r,r,r,E2,r,E2
683.5,178.3043,171,2.75,r,G5,B4,r,r,r,E2,r,E2
684.0,178.4348,172,1.0,r,G5,A4,r,r,r,F2,r,F2
684.5,178.5652,172,1.25,r,F5,A4,r,r,r,F2,r,F2
685.0,178.6957,172,1.5,r,E5,C5,r,r,r,G2,r,G2
685.5,178.8261,172,1.75,r,G5,B4,r,r,r,G2,r,G2
686.0,178.9565,172,2.0,r,F5,C5,r,r,r,A2,r,A2
686.5,179.087,172,2.25,r,E5,C5,r,r,r,A2,r,A2
687.0,179.2174,172,2.5,r,D5,F5,r,r,r,F2,r,F2
687.5,179.3478,172,2.75,r,C5,F5,r,r,r,F2,r,F2
688.0,179.4783,173,1.0,r,B4,F5,r,r,r,G2,r,G2
688.5,179.6087,173,1.25,r,B4,E5,r,r,r,G2,r,G2
689.0,179.7391,173,1.5,r,G5,D5,r,r,r,G3,r,G3
689.5,179.8696,173,1.75,r,G5,F5,r,r,r,G3,r,G3
690.0,180.0,173,2.0,r,C5,E5,r,r,r,A3,r,A3
690.5,180.1304,173,2.25,r,D5,D5,r,r,r,A3,r,A3
691.0,180.2609,173,2.5,r,E5,C5,r,r,r,E3,r,E3
691.5,180.3913,173,2.75,r,C5,E5,r,r,r,E3,r,E3
692.0,180.5217,174,1.0,r,A4,D5,r,r,r,F3,r,F3
692.5,180.6522,174,1.25,r,B4,F5,r,r,r,F3,r,F3
693.0,180.7826,174,1.5,r,C5,E5,r,r,r,D3,r,D3
693.5,180.913,174,1.75,r,D5,D5,r,r,r,D3,r,D3
694.0,181.0435,174,2.0,r,B4,D5,r,r,r,G3,r,G3
695.0,181.3043,174,2.5,r,B4,D5,r,r,r,G2,r,G2
695.5,181.4348,174,2.75,r,C5,C5,r,r,r,G2,r,G2
696.0,181.5652,175,1.0,C5,C5,C5,C5,E5,r,C3,C2,C3
696.5,181.6957,175,1.25,C5,C5,C5,C5,E5,G4,C3,C2,C3
697.0,181.8261,175,1.5,C5,C5,C5,C5,E5,F4,C3,C2,C3
697.5,181.9565,175,1.75,C5,C5,C5,C5,E5,G4,C3,C2,C3
698.0,182.087,175,2.0,C6,r,r,C6,r,A4,r,r,r
698.5,182.2174,175,2.25,C6,r,r,C6,E5,A4,C3,C2,C3
699.0,182.3478,175,2.5,C6,r,r,C6,D5,A4,B2,B1,B2
699.5,182.4783,175,2.75,C6,r,r,C6,E5,A4,C3,C2,C3
700.0,182.6087,176,1.0,C6,r,r,C6,F5,A4,D3,D2,D3
700.5,182.7391,176,1.25,C6,r,r,C6,G5,A4,C3,C2,C3
701.0,182.8696,176,1.5,B5,r,r,B5,F5,D4,D3,D2,D3
701.5,183.0,176,1.75,C6,r,r,C6,E5,D4,E3,E2,E3
702.0,183.1304,176,2.0,D6,r,r,D6,D5,G4,F3,F2,F3
702.5,183.2609,176,2.25,D6,r,r,D6,D5,G4,E3,E2,E3
703.0,183.3913,176,2.5,C6,r,r,C6,G5,G4,F3,F2,F3
703.5,183.5217,176,2.75,B5,r,r,B5,G5,G4,D3,D2,D3
704.0,183.6522,177,1.0,C6,r,r,C6,G5,G4,E3,E2,E3
704.5,183.7826,177,1.25,C6,r,r,C6,A5,F4,E3,E2,E3
705.0,183.913,177,1.5,G5,r,r,G5,G5,E4,C3,C2,C3
705.5,184.0435,177,1.75,G5,r,r,G5,F5,D4,C3,C2,C3
706.0,184.1739,177,2.0,A5,r,r,A5,E5,C4,C4,C3,C4
706.5,184.3043,177,2.25,A5,r,r,A5,D5,B3,C4,C3,C4
707.0,184.4348,177,2.5,E5,r,r,E5,C5,A3,C4,C3,C4
707.5,184.5652,177,2.75,E5,r,r,E5,B4,A3,C4,C3,C4
708.0,184.6957,178,1.0,F5,r,r,F5,A4,D4,C4,C3,C4
708.5,184.8261,178,1.25,F5,r,r,F5,G4,D4,C4,C3,C4
709.0,184.9565,178,1.5,D5,r,r,D5,F4,A4,C4,C3,C4
709.5,185.087,178,1.75,D5,r,r,D5,E4,A4,C4,C3,C4
710.0,185.2174,178,2.0,G5,r,r,G5,D4,G4,B3,B2,B3
710.5,185.3478,178,2.25,G5,r,r,G5,E4,G4,B3,B2,B3
711.0,185.4783,178,2.5,D5,r,r,D5,F4,G4,B3,B2,B3
711.5,185.6087,178,2.75,D5,r,r,D5,G4,G4,B3,B2,B3
712.0,185.7391,179,1.0,E5,G5,r,E5,C4,G4,C4,C3,C4
712.5,185.8696,179,1.25,E4,G5,r,E5,C4,G4,C4,C3,C4
713.0,186.0,179,1.5,F4,G5,r,E5,E4,G4,B3,B2,B3
713.5,186.1304,179,1.75,G4,G5,r,E5,E4,G4,B3,B2,B3
714.0,186.2609,179,2.0,A4,C6,r,E5,A4,C4,A3,A2,A3
714.5,186.3913,179,2.25,B4,C6,r,D5,A4,C4,A3,A2,A3
715.0,186.5217,179,2.5,C5,C6,r,E5,A4,C4,G3,G2,G3
715.5,186.6522,179,2.75,E4,C6,r,C5,A4,C4,G3,G2,G3
716.0,186.7826,180,1.0,D4,C6,r,D5,A4,F4,F3,F2,F3
716.5,186.913,180,1.25,F4,C6,r,D5,A4,F4,F3,F2,F3
717.0,187.0435,180,1.5,G4,B5,r,D5,A4,F4,D3,D2,D3
717.5,187.1739,180,1.75,A4,C6,r,D5,A4,F4,D3,D2,D3
718.0,187.3043,180,2.0,B4,D6,r,D5,G4,B3,G3,G2,G3
718.5,187.4348,180,2.25,C5,D6,r,E5,G4,B3,G3,G2,G3
719.0,187.5652,180,2.5,D5,C6,r,F5,G4,B3,G2,G1,G2
719.5,187.6957,180,2.75,F4,B5,r,D5,G4,B3,G2,G1,G2
720.0,187.8261,181,1.0,E4,C6,G5,E5,G4,G3,C3,C2,C3
720.5,187.9565,181,1.25,G4,C6,G5,E5,G4,G3,C3,C2,C3
721.0,188.087,181,1.5,A4,G5,G5,G5,C5,G4,E3,E2,E3
721.5,188.2174,181,1.75,B4,G5,G5,G5,C5,G4,E3,E2,E3
722.0,188.3478,181,2.0,C5,A5,C6,C5,E5,E4,A2,A1,A2
722.5,188.4783,181,2.25,D5,A5,C6,C5,E5,E4,A2,A1,A2
723.0,188.6087,181,2.5,E5,E5,C6,A5,E4,C4,C3,C2,C3
723.5,188.7391,181,2.75,B-4,E5,C6,A5,E4,C4,C3,C2,C3
724.0,188.8696,182,1.0,A4,F5,C6,F5,A4,A3,D2,D1,D2
724.5,189.0,182,1.25,C5,F5,C6,F5,A4,A3,D2,D1,D2
725.0,189.1304,182,1.5,D5,D5,B5,F5,A4,A3,D2,D1,D2
725.5,189.2609,182,1.75,E5,D5,C6,F5,A4,A3,D2,D1,D2
726.0,189.3913,182,2.0,F5,G5,D6,r,r,r,r,r,r
726.5,189.5217,182,2.25,A5,G5,D6,r,r,r,r,r,r
727.0,189.6522,182,2.5,G5,D5,C6,D5,B4,G3,G2,G1,G2
727.5,189.7826,182,2.75,F5,D5,B5,D5,B4,G3,G2,G1,G2
728.0,189.913,183,1.0,E5,E5,C6,C5,G4,G3,C2,C1,C2
728.5,190.0435,183,1.25,G4,E5,B5,C5,G4,G3,C2,C1,C2
729.0,190.1739,183,1.5,A4,E5,C6,C5,G4,G3,C2,C1,C2
729.5,190.3043,183,1.75,B4,E5,D6,C5,G4,G3,C2,C1,C2
730.0,190.4348,183,2.0,C5,E5,E6,r,r,r,r,r,r
730.5,190.5652,183,2.25,D5,E5,D6,r,r,r,r,r,r
731.0,190.6957,183,2.5,E5,E5,C6,r,r,r,r,r,r
731.5,190.8261,183,2.75,G4,E5,B5,r,r,r,r,r,r
732.0,190.9565,184,1.0,F#4,E5,A5,r,r,r,r,r,r
732.5,191.087,184,1.25,E5,E5,A5,r,r,r,r,r,r
733.0,191.2174,184,1.5,C5,E5,C6,r,r,r,r,r,r
733.5,191.3478,184,1.75,A4,E5,C6,r,r,r,r,r,r
734.0,191.4783,184,2.0,F#4,E5,A5,r,r,r,r,r,r
734.5,191.6087,184,2.25,C5,E5,A5,r,r,r,r,r,r
735.0,191.7391,184,2.5,A4,E5,F#5,r,r,r,r,r,r
735.5,191.8696,184,2.75,F#4,E5,F#5,r,r,r,r,r,r
736.0,192.0,185,1.0,B3,D5,r,r,r,r,r,r,r
736.5,192.1304,185,1.25,F#4,D5,A5,r,r,r,r,r,r
737.0,192.2609,185,1.5,G4,D5,B5,r,r,r,r,r,r
737.5,192.3913,185,1.75,A4,D5,C6,r,r,r,r,r,r
738.0,192.5217,185,2.0,B4,D5,D6,r,r,r,r,r,r
738.5,192.6522,185,2.25,C5,D5,C6,r,r,r,r,r,r
739.0,192.7826,185,2.5,D5,D5,B5,r,r,r,r,r,r
739.5,192.913,185,2.75,F#4,D5,A5,r,r,r,r,r,r
740.0,193.0435,186,1.0,E4,D5,G5,r,r,r,r,r,r
740.5,193.1739,186,1.25,D5,D5,G5,r,r,r,r,r,r
741.0,193.3043,186,1.5,B4,D5,B5,r,r,r,r,r,r
741.5,193.4348,186,1.75,G4,D5,B5,r,r,r,r,r,r
742.0,193.5652,186,2.0,E4,D5,G5,r,r,r,r,r,r
742.5,193.6957,186,2.25,B4,D5,G5,r,r,r,r,r,r
743.0,193.8261,186,2.5,G4,D5,E5,r,r,r,r,r,r
743.5,193.9565,186,2.75,E4,D5,E5,r,r,r,r,r,r
744.0,194.087,187,1.0,A3,C5,r,r,r,r,r,r,r
744.5,194.2174,187,1.25,E4,C5,G5,r,r,r,r,r,r
745.0,194.3478,187,1.5,F#4,C5,A5,r,r,r,r,r,r
745.5,194.4783,187,1.75,G4,C5,B5,r,r,r,r,r,r
746.0,194.6087,187,2.0,A4,C5,C6,r,r,r,r,r,r
746.5,194.7391,187,2.25,B4,C5,B5,r,r,r,r,r,r
747.0,194.8696,187,2.5,C5,C5,A5,r,r,r,r,r,r
747.5,195.0,187,2.75,E4,C5,G5,r,r,r,r,r,r
748.0,195.1304,188,1.0,D4,C5,F#5,r,r,r,r,r,r
748.5,195.2609,188,1.25,C5,C5,F#5,r,r,r,r,r,r
749.0,195.3913,188,1.5,A4,C5,A5,r,r,r,r,r,r
749.5,195.5217,188,1.75,F#4,C5,A5,r,r,r,r,r,r
750.0,195.6522,188,2.0,D4,C5,F#5,r,r,r,r,r,r
750.5,195.7826,188,2.25,A4,C5,F#5,r,r,r,r,r,r
751.0,195.913,188,2.5,F#4,C5,D5,r,r,r,r,r,r
751.5,196.0435,188,2.75,D4,C5,D5,r,r,r,r,r,r
752.0,196.1739,189,1.0,D5,B4,G5,D5,B4,r,G2,G1,G2
752.5,196.3043,189,1.25,D5,B4,G5,D5,B4,D4,G2,G1,G2
753.0,196.4348,189,1.5,D5,B4,G5,D5,B4,C4,G2,G1,G2
753.5,196.5652,189,1.75,D5,B4,G5,D5,B4,D4,G2,G1,G2
754.0,196.6957,189,2.0,G5,r,r,G5,r,E4,r,r,r
754.5,196.8261,189,2.25,G5,r,r,G5,B4,E4,G2,G1,G2
755.0,196.9565,189,2.5,G5,r,r,G5,A4,E4,F#2,F#1,F#2
755.5,197.087,189,2.75,G5,r,r,G5,B4,E4,G2,G1,G2
756.0,197.2174,190,1.0,G5,r,r,G5,C5,E4,A2,A1,A2
756.5,197.3478,190,1.25,G5,r,r,G5,D5,E4,G2,G1,G2
757.0,197.4783,190,1.5,F#5,r,r,F#5,C5,A3,A2,A1,A2
757.5,197.6087,190,1.75,G5,r,r,G5,B4,A3,B2,B1,B2
758.0,197.7391,190,2.0,A5,r,r,A5,A4,D4,C3,C2,C3
758.5,197.8696,190,2.25,A5,r,r,A5,A4,D4,B2,B1,B2
759.0,198.0,190,2.5,G5,r,r,G5,D5,D4,C3,C2,C3
759.5,198.1304,190,2.75,F#5,r,r,F#5,D5,D4,A2,A1,A2
760.0,198.2609,191,1.0,G5,r,r,G5,D5,D4,B2,B1,B2
760.5,198.3913,191,1.25,G5,r,r,G5,E5,C5,B2,B1,B2
761.0,198.5217,191,1.5,D5,r,r,D5,D5,B4,G2,G1,G2
761.5,198.6522,191,1.75,D5,r,r,D5,C5,A4,G2,G1,G2
762.0,198.7826,191,2.0,E5,r,r,E5,B4,G4,G3,G2,G3
762.5,198.913,191,2.25,E5,r,r,E5,A4,F#4,G3,G2,G3
763.0,199.0435,191,2.5,B4,r,r,B4,G4,E4,G3,G2,G3
763.5,199.1739,191,2.75,B4,r,r,B4,F#4,E4,G3,G2,G3
764.0,199.3043,192,1.0,C5,r,r,C5,E4,A4,G3,G2,G3
764.5,199.4348,192,1.25,C5,r,r,C5,D4,A4,G3,G2,G3
765.0,199.5652,192,1.5,A4,r,r,A4,C4,E4,G3,G2,G3
765.5,199.6957,192,1.75,A4,r,r,A4,B3,E4,G3,G2,G3
766.0,199.8261,192,2.0,D5,r,r,D5,A3,D4,F#3,F#2,F#3
766.5,199.9565,192,2.25,D5,r,r,D5,B3,D4,F#3,F#2,F#3
767.0,200.087,192,2.5,A4,r,r,A4,C4,D4,F#3,F#2,F#3
767.5,200.2174,192,2.75,A4,r,r,A4,D4,D4,F#3,F#2,F#3
768.0,200.3478,193,1.0,B4,r,D5,B4,G3,D4,G3,G2,G3
768.5,200.4783,193,1.25,B3,r,D5,B4,G3,D4,G3,G2,G3
769.0,200.6087,193,1.5,C4,r,D5,B4,B3,D4,F#3,F#2,F#3
769.5,200.7391,193,1.75,D4,r,D5,B4,B3,D4,F#3,F#2,F#3
770.0,200.8696,193,2.0,E4,r,G5,B4,E4,G3,E3,E2,E3
770.5,201.0,193,2.25,F#4,r,G5,A4,E4,G3,E3,E2,E3
771.0,201.1304,193,2.5,G4,r,G5,B4,E4,G3,D3,D2,D3
771.5,201.2609,193,2.75,B3,r,G5,G4,E4,G3,D3,D2,D3
772.0,201.3913,194,1.0,A3,r,G5,A4,E4,C4,C3,C2,C3
772.5,201.5217,194,1.25,C4,r,G5,A4,E4,C4,C3,C2,C3
773.0,201.6522,194,1.5,D4,r,F#5,A4,E4,C4,A2,A1,A2
773.5,201.7826,194,1.75,E4,r,G5,A4,E4,C4,A2,A1,A2
774.0,201.913,194,2.0,F#4,r,A5,A4,D4,F#3,D3,D2,D3
774.5,202.0435,194,2.25,G4,r,A5,B4,D4,F#3,D3,D2,D3
775.0,202.1739,194,2.5,A4,r,G5,C5,D4,F#3,D2,D1,D2
775.5,202.3043,194,2.75,C4,r,F#5,A4,D4,F#3,D2,D1,D2
776.0,202.4348,195,1.0,B3,D5,G5,B4,D4,D3,G2,G1,G2
776.5,202.5652,195,1.25,D4,D5,G5,B4,D4,D3,G2,G1,G2
777.0,202.6957,195,1.5,E4,D5,D5,D5,G4,D4,B2,B1,B2
777.5,202.8261,195,1.75,F#4,D5,D5,D5,G4,D4,B2,B1,B2
778.0,202.9565,195,2.0,G4,G5,E5,G4,B4,B3,E2,E1,E2
778.5,203.087,195,2.25,A4,G5,E5,G4,B4,B3,E2,E1,E2
779.0,203.2174,195,2.5,B4,G5,B4,E5,B3,G3,G2,G1,G2
779.5,203.3478,195,2.75,F4,G5,B4,E5,B3,G3,G2,G1,G2
780.0,203.4783,196,1.0,E4,G5,C5,C5,E4,E3,A2,A1,A2
780.5,203.6087,196,1.25,G4,G5,C5,C5,E4,E3,A2,A1,A2
781.0,203.7391,196,1.5,A4,F#5,A4,C5,E4,E3,A2,A1,A2
781.5,203.8696,196,1.75,B4,G5,A4,C5,E4,E3,A2,A1,A2
782.0,204.0,196,2.0,C5,A5,D5,r,r,r,r,r,r
782.5,204.1304,196,2.25,E5,A5,D5,r,r,r,r,r,r
783.0,204.2609,196,2.5,D5,G5,A4,A4,F#4,D3,D2,D1,D2
783.5,204.3913,196,2.75,C5,F#5,A4,A4,F#4,D3,D2,D1,D2
784.0,204.5217,197,1.0,B4,G5,B4,G4,D4,D3,G2,G1,G2
784.5,204.6522,197,1.25,D5,F#5,B4,G4,D4,D3,G2,G1,G2
785.0,204.7826,197,1.5,E5,G5,B4,G4,D4,D3,G2,G1,G2
785.5,204.913,197,1.75,F#5,A5,B4,G4,D4,D3,G2,G1,G2
786.0,205.0435,197,2.0,G5,B5,B5,r,r,r,r,r,r
786.5,205.1739,197,2.25,A5,A5,B5,r,r,r,r,r,r
787.0,205.3043,197,2.5,B5,G5,B5,r,r,r,r,r,r
787.5,205.4348,197,2.75,D5,F#5,B5,r,r,r,r,r,r
788.0,205.5652,198,1.0,C#5,E5,B5,r,r,r,r,r,r
788.5,205.6957,198,1.25,B5,E5,B5,r,r,r,r,r,r
789.0,205.8261,198,1.5,G5,G5,B5,r,r,r,r,r,r
789.5,205.9565,198,1.75,E5,G5,B5,r,r,r,r,r,r
790.0,206.087,198,2.0,C#5,E5,B5,r,r,r,r,r,r
790.5,206.2174,198,2.25,G5,E5,B5,r,r,r,r,r,r
