qstamp,tstamp,measure,beat,Principal Violin,Flute 1,Flute 2,Violin 1,Violin 2,Viola,Violoncello,Violone,Continuo
791.0,206.3478,198,2.5,E5,C#5,B5,r,r,r,r,r,r
791.5,206.4783,198,2.75,C#5,C#5,B5,r,r,r,r,r,r
792.0,206.6087,199,1.0,F#4,r,A5,r,r,r,r,r,r
792.5,206.7391,199,1.25,C#5,E5,A5,r,r,r,r,r,r
793.0,206.8696,199,1.5,D5,F#5,A5,r,r,r,r,r,r
793.5,207.0,199,1.75,E5,G5,A5,r,r,r,r,r,r
794.0,207.1304,199,2.0,F#5,A5,A5,r,r,r,r,r,r
794.5,207.2609,199,2.25,G5,G5,A5,r,r,r,r,r,r
795.0,207.3913,199,2.5,A5,F#5,A5,r,r,r,r,r,r
795.5,207.5217,199,2.75,C#5,E5,A5,r,r,r,r,r,r
796.0,207.6522,200,1.0,B4,D5,A5,r,r,r,r,r,r
796.5,207.7826,200,1.25,A5,D5,A5,r,r,r,r,r,r
797.0,207.913,200,1.5,F#5,F#5,A5,r,r,r,r,r,r
797.5,208.0435,200,1.75,D5,F#5,A5,r,r,r,r,r,r
798.0,208.1739,200,2.0,B4,D5,A5,r,r,r,r,r,r
798.5,208.3043,200,2.25,F#5,D5,A5,r,r,r,r,r,r
799.0,208.4348,200,2.5,D5,B4,A5,r,r,r,r,r,r
799.5,208.5652,200,2.75,B4,B4,A5,r,r,r,r,r,r
800.0,208.6957,201,1.0,E4,r,G5,r,r,r,r,r,r
800.5,208.8261,201,1.25,B4,D5,G5,r,r,r,r,r,r
801.0,208.9565,201,1.5,C#5,E5,G5,r,r,r,r,r,r
801.5,209.087,201,1.75,D5,F#5,G5,r,r,r,r,r,r
802.0,209.2174,201,2.0,E5,G5,G5,r,r,r,r,r,r
802.5,209.3478,201,2.25,F#5,F#5,G5,r,r,r,r,r,r
803.0,209.4783,201,2.5,G5,E5,G5,r,r,r,r,r,r
803.5,209.6087,201,2.75,B4,D5,G5,r,r,r,r,r,r
804.0,209.7391,202,1.0,A4,C#5,G5,r,r,r,r,r,r
804.5,209.8696,202,1.25,G5,C#5,G5,r,r,r,r,r,r
805.0,210.0,202,1.5,E5,E5,G5,r,r,r,r,r,r
805.5,210.1304,202,1.75,C#5,E5,G5,r,r,r,r,r,r
806.0,210.2609,202,2.0,A4,C#5,G5,r,r,r,r,r,r
806.5,210.3913,202,2.25,E5,C#5,G5,r,r,r,r,r,r
807.0,210.5217,202,2.5,C#5,A4,G5,r,r,r,r,r,r
807.5,210.6522,202,2.75,A4,A4,G5,r,r,r,r,r,r
808.0,210.7826,203,1.0,D4,r,F#5,r,r,r,r,r,r
808.5,210.913,203,1.25,D4,A5,F#5,r,r,r,r,r,r
809.0,211.0435,203,1.5,A5,B5,F#5,A5,r,r,r,r,r
809.5,211.1739,203,1.75,A5,C6,F#5,A5,r,r,r,r,r
810.0,211.3043,203,2.0,B5,D6,D6,B5,r,r,r,r,r
811.0,211.5652,203,2.5,F#5,D6,D6,F#5,r,r,r,r,r
812.0,211.8261,204,1.0,G5,D6,D6,G5,r,r,r,r,r
813.0,212.087,204,1.5,E5,D6,D6,E5,r,r,r,r,r
814.0,212.3478,204,2.0,A5,C6,C6,A5,r,r,r,r,r
815.0,212.6087,204,2.5,E5,C6,C6,E5,r,r,r,r,r
816.0,212.8696,205,1.0,F#5,C6,C6,F#5,r,r,r,r,r
817.0,213.1304,205,1.5,D5,C6,C6,D5,D5,r,r,r,r
818.0,213.3913,205,2.0,G5,B5,B5,G5,E5,r,r,r,r
819.0,213.6522,205,2.5,G5,B5,B5,G5,B4,r,r,r,r
820.0,213.913,206,1.0,G5,A5,A5,G5,C5,r,r,r,r
821.0,214.1739,206,1.5,G5,A5,A5,G5,A4,r,r,r,r
822.0,214.4348,206,2.0,F#5,A5,A5,F#5,D5,r,r,r,r
823.0,214.6957,206,2.5,F#5,A5,A5,F#5,A4,r,r,r,r
824.0,214.9565,207,1.0,B5,A5,A5,B5,B4,r,G2,G1,G2
824.5,215.087,207,1.25,B5,A5,A5,B5,D5,r,G2,G1,G2
825.0,215.2174,207,1.5,B5,A5,A5,B5,E5,D4,G2,G1,G2
825.5,215.3478,207,1.75,B5,A5,A5,B5,F#5,D4,G2,G1,G2
826.0,215.4783,207,2.0,B5,G5,G5,B5,G5,E4,G3,G2,G3
826.5,215.6087,207,2.25,B5,G5,G5,B5,F#5,E4,G3,G2,G3
827.0,215.7391,207,2.5,B5,G5,G5,B5,E5,B3,G3,G2,G3
827.5,215.8696,207,2.75,B5,G5,G5,B5,D5,B3,G3,G2,G3
828.0,216.0,208,1.0,A5,C6,C6,A5,E5,C4,G3,G2,G3
828.5,216.1304,208,1.25,A5,C6,C6,A5,C5,C4,G3,G2,G3
829.0,216.2609,208,1.5,A5,C6,C6,A5,D5,A3,F#3,F#2,F#3
829.5,216.3913,208,1.75,A5,C6,C6,A5,E5,B3,G3,G2,G3
830.0,216.5217,208,2.0,A5,C6,C6,A5,F#5,C4,A3,A2,A3
830.5,216.6522,208,2.25,A5,C6,C6,A5,G5,C4,A3,A2,A3
831.0,216.7826,208,2.5,A5,C6,C6,A5,A5,A3,G3,G2,G3
831.5,216.913,208,2.75,A5,C6,C6,A5,F#5,A3,F#3,F#2,F#3
832.0,217.0435,209,1.0,A5,B5,B5,A5,D5,B3,G3,G2,G3
832.5,217.1739,209,1.25,A5,B5,B5,A5,D5,D4,G3,G2,G3
833.0,217.3043,209,1.5,A5,B5,B5,A5,B4,E4,D3,D2,D3
833.5,217.4348,209,1.75,A5,B5,B5,A5,B4,F#4,D3,D2,D3
834.0,217.5652,209,2.0,G5,B5,B5,G5,E5,G4,E3,E2,E3
834.5,217.6957,209,2.25,G5,B5,B5,G5,E5,A4,E3,E2,E3
835.0,217.8261,209,2.5,G5,B5,B5,G5,D5,B4,B2,B1,B2
835.5,217.9565,209,2.75,G5,B5,B5,G5,D5,G4,B2,B1,B2
836.0,218.087,210,1.0,G5,A5,A5,G5,E5,E4,C3,C2,C3
836.5,218.2174,210,1.25,G5,A5,A5,G5,E5,C4,C3,C2,C3
837.0,218.3478,210,1.5,G5,A5,A5,G5,C5,D4,A2,A1,A2
837.5,218.4783,210,1.75,G5,A5,A5,G5,B4,E4,A2,A1,A2
838.0,218.6087,210,2.0,F#5,A5,A5,F#5,A4,F#4,D3,D2,D3
838.5,218.7391,210,2.25,F#5,A5,A5,F#5,A4,G4,D3,D2,D3
839.0,218.8696,210,2.5,F#5,A5,A5,F#5,C5,A4,A2,A1,A2
839.5,219.0,210,2.75,F#5,A5,A5,F#5,C5,F#4,A2,A1,A2
840.0,219.1304,211,1.0,F#5,G5,G5,F#5,D5,D4,B2,B1,B2
840.5,219.2609,211,1.25,F#5,G5,G5,F#5,G4,D4,B2,B1,B2
841.0,219.3913,211,1.5,F#5,G5,G5,F#5,A4,D4,G3,G2,G3
841.5,219.5217,211,1.75,F#5,G5,G5,F#5,B4,D4,G3,G2,G3
842.0,219.6522,211,2.0,E5,C6,C6,E5,C5,A3,A3,A2,A3
842.5,219.7826,211,2.25,E5,C6,C6,E5,D5,A3,A3,A2,A3
843.0,219.913,211,2.5,E5,C6,C6,E5,E5,G3,E3,E2,E3
843.5,220.0435,211,2.75,E5,C6,C6,E5,C5,G3,E3,E2,E3
844.0,220.1739,212,1.0,D5,C6,C6,D5,A4,A3,F#3,F#2,F#3
844.5,220.3043,212,1.25,D5,C6,C6,D5,F#4,C4,F#3,F#2,F#3
845.0,220.4348,212,1.5,D5,C6,C6,D5,G#4,B3,D3,D2,D3
845.5,220.5652,212,1.75,D5,C6,C6,D5,A4,A3,D3,D2,D3
846.0,220.6957,212,2.0,D5,B5,B5,D5,B4,E4,G#3,G#2,G#3
846.5,220.8261,212,2.25,D5,B5,B5,D5,G#4,E4,G#3,G#2,G#3
847.0,220.9565,212,2.5,D5,B5,B5,D5,A4,E4,E3,E2,E3
847.5,221.087,212,2.75,D5,B5,B5,D5,B4,E4,E3,E2,E3
848.0,221.2174,213,1.0,C5,B5,B5,C5,C5,E4,A3,A2,A3
848.5,221.3478,213,1.25,C5,B5,B5,C5,E4,E4,A3,A2,A3
849.0,221.4783,213,1.5,C5,B5,B5,C5,F#4,D4,E3,E2,E3
849.5,221.6087,213,1.75,C5,B5,B5,C5,G#4,D4,E3,E2,E3
850.0,221.7391,213,2.0,C5,A5,A5,C5,A4,C4,F3,F2,F3
850.5,221.8696,213,2.25,C5,A5,A5,C5,B4,D4,F3,F2,F3
851.0,222.0,213,2.5,C5,A5,A5,C5,C5,E4,C3,C2,C3
851.5,222.1304,213,2.75,C5,A5,A5,C5,A4,C4,C3,C2,C3
852.0,222.2609,214,1.0,B4,A5,A5,B4,F4,F4,D3,D2,D3
852.5,222.3913,214,1.25,B4,A5,A5,B4,D4,F4,D3,D2,D3
853.0,222.5217,214,1.5,B4,A5,A5,B4,E4,D4,B2,B1,B2
853.5,222.6522,214,1.75,B4,A5,A5,B4,F4,D4,B2,B1,B2
854.0,222.7826,214,2.0,B4,G5,G5,B4,G4,B3,E3,E2,E3
854.5,222.913,214,2.25,B4,G5,G5,B4,A4,C4,E3,E2,E3
855.0,223.0435,214,2.5,B4,G5,G5,B4,B4,D4,B2,B1,B2
855.5,223.1739,214,2.75,B4,G5,G5,B4,G4,B3,B2,B1,B2
856.0,223.3043,215,1.0,A4,G5,G5,A4,E4,E4,C#3,C#2,C#3
856.5,223.4348,215,1.25,A4,G5,G5,A4,G4,A3,C#3,C#2,C#3
857.0,223.5652,215,1.5,A4,G5,G5,A4,F#4,B3,A3,A2,A3
857.5,223.6957,215,1.75,A4,G5,G5,A4,E4,C#4,A3,A2,A3
858.0,223.8261,215,2.0,D5,F#5,F#5,D5,D4,D4,B3,B2,B3
858.5,223.9565,215,2.25,D5,F#5,F#5,D5,D4,E4,B3,B2,B3
859.0,224.087,215,2.5,D5,F#5,F#5,D5,A4,F#4,F#3,F#2,F#3
859.5,224.2174,215,2.75,D5,F#5,F#5,D5,A4,D4,F#3,F#2,F#3
860.0,224.3478,216,1.0,D5,E5,E5,D5,B4,B3,G3,G2,G3
860.5,224.4783,216,1.25,D5,E5,E5,D5,B4,G3,G3,G2,G3
861.0,224.6087,216,1.5,D5,E5,E5,D5,G4,A3,E3,E2,E3
861.5,224.7391,216,1.75,D5,E5,E5,D5,G4,B3,E3,E2,E3
862.0,224.8696,216,2.0,C5,E5,E5,C5,E4,C4,A3,A2,A3
862.5,225.0,216,2.25,C5,E5,E5,C5,F#4,D4,A3,A2,A3
863.0,225.1304,216,2.5,C5,E5,E5,C5,G4,E4,E3,E2,E3
863.5,225.2609,216,2.75,C5,E5,E5,C5,E4,C4,E3,E2,E3
864.0,225.3913,217,1.0,C5,D5,D5,C5,A4,A3,F#3,F#2,F#3
864.5,225.5217,217,1.25,C5,D5,D5,C5,C5,A3,F#3,F#2,F#3
865.0,225.6522,217,1.5,C5,D5,D5,C5,B4,F#4,D3,D2,D3
865.5,225.7826,217,1.75,C5,D5,D5,C5,A4,F#4,D3,D2,D3
866.0,225.913,217,2.0,B4,G5,G5,B4,G4,G4,E3,E2,E3
866.5,226.0435,217,2.25,B4,G5,G5,B4,A4,G4,E3,E2,E3
867.0,226.1739,217,2.5,B4,G5,G5,B4,B4,D4,B2,B1,B2
867.5,226.3043,217,2.75,B4,G5,G5,B4,G4,D4,B2,B1,B2
868.0,226.4348,218,1.0,A4,G5,G5,A4,E4,E4,C3,C2,C3
868.5,226.5652,218,1.25,A4,G5,G5,A4,C4,E4,C3,C2,C3
869.0,226.6957,218,1.5,A4,G5,G5,A4,D4,C4,A2,A1,A2
869.5,226.8261,218,1.75,A4,G5,G5,A4,E4,C4,A2,A1,A2
870.0,226.9565,218,2.0,A4,F#5,F#5,A4,F#4,A3,D3,D2,D3
870.5,227.087,218,2.25,A4,F#5,F#5,A4,G4,B3,D3,D2,D3
871.0,227.2174,218,2.5,A4,F#5,F#5,A4,A4,C4,D2,D1,D2
871.5,227.3478,218,2.75,A4,F#5,F#5,A4,F#4,A3,D2,D1,D2
872.0,227.4783,219,1.0,G4,G5,G5,G4,D4,B3,G2,G1,G2
872.5,227.6087,219,1.25,G5,G5,G5,G4,D4,B3,G2,G1,G2
873.0,227.7391,219,1.5,D5,D5,G5,G4,D4,B3,G2,G1,G2
873.5,227.8696,219,1.75,B4,E5,G5,G4,D4,B3,G2,G1,G2
874.0,228.0,219,2.0,G4,F5,B4,r,r,r,G2,G1,G2
874.5,228.1304,219,2.25,D5,F5,B4,r,r,r,G2,G1,G2
875.0,228.2609,219,2.5,B4,F5,B4,D5,B4,G4,G2,G1,G2
875.5,228.3913,219,2.75,G4,F5,B4,E5,B4,G4,G2,G1,G2
876.0,228.5217,220,1.0,D4,F5,B4,F5,B4,D4,G2,G1,G2
876.5,228.6522,220,1.25,B4,F5,B4,F5,B4,D4,G2,G1,G2
877.0,228.7826,220,1.5,D4,D5,B4,F5,B4,D4,G2,G1,G2
877.5,228.913,220,1.75,B3,E5,C5,F5,B4,D4,G2,G1,G2
878.0,229.0435,220,2.0,G3,F5,D5,r,r,r,G2,G1,G2
879.0,229.3043,220,2.5,G3,E5,C5,r,r,r,G2,G1,G2
879.5,229.4348,220,2.75,G3,D5,B4,r,r,r,G2,G1,G2
880.0,229.5652,221,1.0,r,E5,C5,r,r,r,G2,G1,G2
880.5,229.6957,221,1.25,C6,E5,C5,r,r,r,G2,G1,G2
881.0,229.8261,221,1.5,G5,E5,C5,C5,G4,E4,G2,G1,G2
881.5,229.9565,221,1.75,E5,E5,C5,D5,G4,F4,G2,G1,G2
882.0,230.087,221,2.0,C5,r,r,E5,C5,G4,G2,G1,G2
882.5,230.2174,221,2.25,G5,r,r,E5,C5,G4,G2,G1,G2
883.0,230.3478,221,2.5,E5,C5,G4,E5,C5,G4,G2,G1,G2
883.5,230.4783,221,2.75,C5,D5,G4,E5,C5,G4,G2,G1,G2
884.0,230.6087,222,1.0,G4,E5,C5,E5,C5,G4,G2,G1,G2
884.5,230.7391,222,1.25,C5,E5,C5,E5,C5,G4,G2,G1,G2
885.0,230.8696,222,1.5,G4,E5,C5,C5,C5,E4,G2,G1,G2
885.5,231.0,222,1.75,E4,E5,C5,D5,B4,F4,G2,G1,G2
886.0,231.1304,222,2.0,C4,r,r,E5,C5,G4,G2,G1,G2
887.0,231.3913,222,2.5,C4,r,r,D5,D5,F4,G2,G1,G2
887.5,231.5217,222,2.75,C4,r,r,C5,E5,E4,G2,G1,G2
888.0,231.6522,223,1.0,r,r,r,F#5,A4,C5,G2,G1,G2
888.5,231.7826,223,1.25,C6,r,r,F#5,A4,C5,G2,G1,G2
889.0,231.913,223,1.5,A5,A5,F#5,F#5,A4,C5,G2,G1,G2
889.5,232.0435,223,1.75,F#5,B5,G5,F#5,A4,C5,G2,G1,G2
890.0,232.1739,223,2.0,D5,C6,A5,r,r,r,G2,G1,G2
890.5,232.3043,223,2.25,A5,C6,A5,r,r,r,G2,G1,G2
891.0,232.4348,223,2.5,F#5,C6,A5,A5,F#5,C5,G2,G1,G2
891.5,232.5652,223,2.75,D5,C6,A5,A5,F#5,C5,G2,G1,G2
892.0,232.6957,224,1.0,A4,C6,A5,F#5,D5,A4,G2,G1,G2
892.5,232.8261,224,1.25,D5,C6,A5,F#5,D5,A4,G2,G1,G2
893.0,232.9565,224,1.5,A4,A5,F#5,A5,C5,A3,G2,G1,G2
893.5,233.087,224,1.75,F#4,B5,G5,A5,C5,A3,G2,G1,G2
894.0,233.2174,224,2.0,D4,C6,A5,F#5,A4,D4,G2,G1,G2
895.0,233.4783,224,2.5,D4,B5,G5,D5,C5,A4,G2,G1,G2
895.5,233.6087,224,2.75,D4,A5,F#5,D5,C5,A4,G2,G1,G2
896.0,233.7391,225,1.0,D5,B5,G5,G5,B4,G4,G2,G1,G2
896.5,233.8696,225,1.25,D5,B5,G5,G5,B4,G4,A2,A1,A2
897.0,234.0,225,1.5,D5,B5,G5,D5,B4,G4,G2,G1,G2
897.5,234.1304,225,1.75,D5,B5,G5,D5,B4,G4,F#2,F#1,F#2
898.0,234.2609,225,2.0,G5,G5,G5,G5,B4,G4,E2,E1,E2
898.5,234.3913,225,2.25,G5,G5,G5,G5,B4,F#4,D3,D2,D3
899.0,234.5217,225,2.5,G5,G5,G5,G5,C5,E4,C3,C2,C3
899.5,234.6522,225,2.75,G5,G5,G5,G5,D5,D4,B2,B1,B2
900.0,234.7826,226,1.0,G5,C6,C6,G5,E5,C4,A2,A1,A2
900.5,234.913,226,1.25,G5,C6,C6,G5,D5,C4,B3,B2,B3
901.0,235.0435,226,1.5,F#5,C6,C6,F#5,C5,A3,A3,A2,A3
901.5,235.1739,226,1.75,G5,C6,C6,G5,E5,A3,G3,G2,G3
902.0,235.3043,226,2.0,A5,C6,C6,A5,D5,D4,F#3,F#2,F#3
902.5,235.4348,226,2.25,A5,C6,C6,A5,D5,D4,E4,E3,E4
903.0,235.5652,226,2.5,G5,B5,B5,G5,D5,D4,D4,D3,D4
903.5,235.6957,226,2.75,F#5,C6,C6,F#5,D5,D4,C4,C3,C4
904.0,235.8261,227,1.0,G5,D6,D6,G5,D5,D4,B3,B2,B3
904.5,235.9565,227,1.25,G5,D6,D6,G5,D5,D4,A3,A2,A3
905.0,236.087,227,1.5,D5,C6,C6,D5,G5,B4,G3,G2,G3
905.5,236.2174,227,1.75,D5,B5,B5,D5,G5,B4,F3,F2,F3
906.0,236.3478,227,2.0,E5,C6,C6,E5,C5,G4,E3,E2,E3
906.5,236.4783,227,2.25,E5,C6,C6,E5,C5,G4,D3,D2,D3
907.0,236.6087,227,2.5,B4,G5,G5,B4,E5,B4,C3,C2,C3
907.5,236.7391,227,2.75,B4,G5,G5,B4,E5,B4,B2,B1,B2
908.0,236.8696,228,1.0,C5,A5,A5,C5,C5,E4,A2,A1,A2
908.5,237.0,228,1.25,C5,A5,A5,C5,C5,E4,G3,G2,G3
909.0,237.1304,228,1.5,A4,E5,E5,A4,E5,A4,F#3,F#2,F#3
909.5,237.2609,228,1.75,A4,E5,E5,A4,E5,A4,E3,E2,E3
910.0,237.3913,228,2.0,D5,F#5,F#5,D5,A4,F#4,D3,D2,D3
910.5,237.5217,228,2.25,D5,F#5,F#5,D5,A4,F#4,C3,C2,C3
911.0,237.6522,228,2.5,A4,D5,D5,A4,D5,A4,B2,B1,B2
911.5,237.7826,228,2.75,A4,D5,D5,A4,D5,A4,A2,A1,A2
912.0,237.913,229,1.0,B4,G5,G5,B4,B4,D4,G2,G1,G2
914.0,238.4348,229,2.0,C#5,G5,G5,C#5,G4,E4,E2,E1,E2
917.0,239.2174,230,1.5,C#5,C#5,E5,C#5,A4,E4,A2,A1,A2
917.5,239.3478,230,1.75,D5,D5,F#5,D5,A4,E4,A2,A1,A2
918.0,239.4783,230,2.0,E5,E5,G5,E5,B4,E4,G2,G1,G2
919.0,239.7391,230,2.5,D5,D5,F#5,D5,A4,A4,A2,A1,A2
919.5,239.8696,230,2.75,C#5,C#5,E5,C#5,A4,A4,A2,A1,A2
920.0,240.0,231,1.0,D5,F#5,F#5,D5,A4,F#4,D2,D1,D2
922.0,240.5217,231,2.0,B4,F5,F5,B4,G4,D4,G2,G1,G2
925.0,241.3043,232,1.5,B4,D5,D5,B4,G4,D4,G2,G1,G2
925.5,241.4348,232,1.75,C5,E5,E5,C5,G4,D4,G2,G1,G2
926.0,241.5652,232,2.0,D5,F5,F5,D5,A4,D4,F2,F1,F2
927.0,241.8261,232,2.5,C5,E5,E5,C5,G4,G4,G2,G1,G2
927.5,241.9565,232,2.75,B4,D5,D5,B4,G4,G4,G2,G1,G2
928.0,242.087,233,1.0,C5,E5,E5,C5,G4,E4,C2,C1,C2
930.0,242.6087,233,2.0,G#5,D6,D6,G#5,B4,F4,B3,B2,B3
933.0,243.3913,234,1.5,G#5,B5,B5,G#5,B4,E4,E3,E2,E3
933.5,243.5217,234,1.75,A5,C6,C6,A5,B4,E4,E3,E2,E3
934.0,243.6522,234,2.0,B5,D6,D6,B5,B4,F4,D3,D2,D3
935.0,243.913,234,2.5,A5,C6,C6,A5,E5,E4,E3,E2,E3
935.5,244.0435,234,2.75,G#5,B5,B5,G#5,E5,E4,E3,E2,E3
936.0,244.1739,235,1.0,A5,C6,C6,A5,E5,E4,A2,A1,A2
937.0,244.4348,235,1.5,F#5,A5,A5,F#5,D5,F#4,D3,D2,D3
937.5,244.5652,235,1.75,G5,B5,B5,G5,D5,F#4,D3,D2,D3
938.0,244.6957,235,2.0,A5,C6,C6,A5,E5,E4,C3,C2,C3
939.0,244.9565,235,2.5,G5,B5,B5,G5,D5,F#4,D3,D2,D3
939.5,245.087,235,2.75,F#5,A5,A5,F#5,D5,F#4,D3,D2,D3
940.0,245.2174,236,1.0,G5,B5,B5,G5,D5,D4,G2,G1,G2
940.5,245.3478,236,1.25,F5,B5,B5,F5,D5,D4,G2,G1,G2
941.0,245.4783,236,1.5,E5,C6,C6,E5,G4,E4,C3,C2,C3
941.5,245.6087,236,1.75,D5,B5,B5,D5,G4,F#4,D3,D2,D3
942.0,245.7391,236,2.0,C5,A5,A5,C5,C5,G4,E3,E2,E3
942.5,245.8696,236,2.25,D5,B5,B5,D5,B4,G4,E3,E2,E3
943.0,246.0,236,2.5,E5,A5,A5,E5,C5,E4,C3,C2,C3
943.5,246.1304,236,2.75,C5,G5,G5,C5,C5,E4,C3,C2,C3
944.0,246.2609,237,1.0,A4,F#5,F#5,A4,C5,A4,D3,D2,D3
944.5,246.3913,237,1.25,A4,G5,G5,A4,B4,A4,D3,D2,D3
945.0,246.5217,237,1.5,D5,A5,A5,D5,C5,F#4,D3,D2,D3
945.5,246.6522,237,1.75,D5,F#5,F#5,D5,A4,F#4,D3,D2,D3
946.0,246.7826,237,2.0,D5,D5,D5,D5,B4,G4,G3,G2,G3
946.5,246.913,237,2.25,C5,D5,D5,C5,G5,G4,G3,G2,G3
947.0,247.0435,237,2.5,D5,D5,D5,D5,F#5,B4,G3,G2,G3
947.5,247.1739,237,2.75,B4,D5,D5,B4,G5,B4,G3,G2,G3
948.0,247.3043,238,1.0,C5,r,r,C5,A4,E4,G3,G2,G3
948.5,247.4348,238,1.25,B4,r,r,B4,A4,E4,G3,G2,G3
949.0,247.5652,238,1.5,A4,r,r,A4,A4,A4,F#3,F#2,F#3
949.5,247.6957,238,1.75,B4,r,r,B4,A4,A4,G3,G2,G3
950.0,247.8261,238,2.0,C5,r,r,C5,A5,F#4,A3,A2,A3
950.5,247.9565,238,2.25,B4,r,r,B4,A5,F#4,A3,A2,A3
951.0,248.087,238,2.5,C5,r,r,C5,A5,A4,G3,G2,G3
951.5,248.2174,238,2.75,A4,r,r,A4,A5,A4,F#3,F#2,F#3
952.0,248.3478,239,1.0,B4,D5,D5,B4,A5,D4,G3,G2,G3
952.5,248.4783,239,1.25,B4,D5,D5,B4,G5,D4,G3,G2,G3
953.0,248.6087,239,1.5,B4,D5,D5,B4,A5,B3,D3,D2,D3
953.5,248.7391,239,1.75,B4,D5,D5,B4,F#5,B3,D3,D2,D3
954.0,248.8696,239,2.0,r,G5,G5,r,G5,E4,E3,E2,E3
954.5,249.0,239,2.25,r,G5,G5,r,F#5,E4,E3,E2,E3
955.0,249.1304,239,2.5,G5,G5,G5,G5,G5,D4,B2,B1,B2
955.5,249.2609,239,2.75,G5,G5,G5,G5,D5,D4,B2,B1,B2
956.0,249.3913,240,1.0,A5,G5,G5,A5,E5,C4,C3,C2,C3
956.5,249.5217,240,1.25,B5,G5,G5,B5,D5,C4,C3,C2,C3
957.0,249.6522,240,1.5,A5,F#5,F#5,A5,C5,C4,A2,A1,A2
957.5,249.7826,240,1.75,B5,G5,G5,B5,B4,C4,A2,A1,A2
958.0,249.913,240,2.0,C6,A5,A5,C6,A4,C4,D3,D2,D3
958.5,250.0435,240,2.25,D6,A5,A5,D6,B4,F#4,D3,D2,D3
959.0,250.1739,240,2.5,B5,G5,G5,B5,C5,G4,A2,A1,A2
959.5,250.3043,240,2.75,C6,F#5,F#5,C6,C5,A4,A2,A1,A2
960.0,250.4348,241,1.0,D6,G5,G5,D6,B4,D4,D3,D2,D3
960.5,250.5652,241,1.25,D6,G5,G5,D6,C5,D4,D3,D2,D3
961.0,250.6957,241,1.5,F#5,D5,D5,F#5,D5,B4,B3,B2,B3
961.5,250.8261,241,1.75,F#5,D5,D5,F#5,C5,B4,B3,B2,B3
962.0,250.9565,241,2.0,G5,E5,E5,G5,B4,E4,G3,G2,G3
962.5,251.087,241,2.25,G5,E5,E5,G5,A4,E4,G3,G2,G3
963.0,251.2174,241,2.5,G5,B4,B4,G5,G4,G4,E3,E2,E3
963.5,251.3478,241,2.75,G5,B4,B4,G5,F#4,G4,E3,E2,E3
964.0,251.4783,242,1.0,G5,C5,C5,G5,E4,A4,A2,A1,A2
964.5,251.6087,242,1.25,A5,C5,C5,A5,D5,A4,A2,A1,A2
965.0,251.7391,242,1.5,F#5,A4,A4,F#5,C5,E4,A3,A2,A3
965.5,251.8696,242,1.75,G5,A4,A4,G5,B4,E4,A3,A2,A3
966.0,252.0,242,2.0,A5,D5,D5,A5,A4,F#4,F#3,F#2,F#3
966.5,252.1304,242,2.25,G5,D5,D5,G5,B4,F#4,F#3,F#2,F#3
967.0,252.2609,242,2.5,A5,A4,A4,A5,C5,A4,D3,D2,D3
967.5,252.3913,242,2.75,F#5,A4,A4,F#5,D5,A4,D3,D2,D3
968.0,252.5217,243,1.0,G5,B4,B4,G5,B4,D4,G3,G2,G3
969.0,252.7826,243,1.5,G5,B4,B4,G5,B4,D4,C3,C2,C3
969.5,252.913,243,1.75,A5,C5,C5,A5,A4,E4,C3,C2,C3
970.0,253.0435,243,2.0,F#5,A4,A4,F#5,A4,D4,D3,D2,D3
971.0,253.3043,243,2.5,F#5,A4,A4,F#5,A4,D4,D2,D1,D2
971.5,253.4348,243,2.75,G5,G4,G4,G5,B4,D4,D2,D1,D2
972.0,253.5652,244,1.0,G5,G4,G4,G5,B4,D4,G2,G1,G2
